id,created,text,lat,long,category
7.08675E+17,3/12/2016 15:26,18:25 @Essykings Note that traffic on either side at Devki Junction is brought about by a give way crisis via @mmtisia,0,0,NONE
7.08675E+17,3/12/2016 15:25,18:25 Eastern bypass leo.... Salale. Jam packed from Thika Road all the way via @Were_KO,0,0,NONE
7.08674E+17,3/12/2016 15:22,"18:21 some crazy guys in a mat ""pitsubishi"" on ngong rd. Apparently they think they own the road. via @collins_mugo",0,0,NONE
7.08674E+17,3/12/2016 15:21,18:21 @Essykings My take is that diverting Athi River traffic to Namanga Rd will ease traffic ex~more ⇢ https://t.co/mOeVkwUF1x via @mmtisia,0,0,NONE
7.08674E+17,3/12/2016 15:20,18:19 protests in south b over the killing of a lady  https://t.co/vXJvfvfPYT via @DSajidi,0,0,NONE
7.08672E+17,3/12/2016 15:13,"18:12 Mombasa road outbound hakuna jam, at Nyayo round about small traffic as head to Nai, but moving. via @ShaddyElinga",0,0,NONE
7.08672E+17,3/12/2016 15:12,18:12 Seen on Kenyatta Ave. We complained about Ghana with typo errors. What happened to auto-correct  https://t.co/DdGHm5NvRl via @AntonnyK,0,0,NONE
7.08672E+17,3/12/2016 15:12,"18:11 a while back inquired from @ntsa_kenya a ""hotline"" phone namba or alternative contact to~more ⇢ https://t.co/OP2i7WsTEp via @MLAnyanda",0,0,NONE
7.08666E+17,3/12/2016 14:48,17:48 some of these ummoinner Kayole and Komarock matatu's proving @ntsa_kenya's impotence by retaining noisy exhausts.... via @MLAnyanda,0,0,NONE
7.08666E+17,3/12/2016 14:48,"17:47 Langata road mambo ni swagi ni kuteremka kama ugali na mrenda, jamless via @ShaddyElinga",0,0,NONE
7.08665E+17,3/12/2016 14:44,17:44 A matatu KCG 448P belonging to #Ummoinner being driven carelessly on Jogoo Road . @ntsa_kenya. via @Asamoh_,0,0,NONE
7.08665E+17,3/12/2016 14:43,"17:42 athi river ni kubaya,what's not happening?  https://t.co/H9T5U2LNh9 via @onyixfredrick",0,0,NONE
7.08664E+17,3/12/2016 14:39,17:39 Accident at Westlands roundabout. Police on scene. Traffic moving slowly  https://t.co/1ayR0OnX7J via @mkaloki,0,0,NONE
7.08663E+17,3/12/2016 14:36,"17:36 NTSA are not playing today on Thika road today.
You better behave. via @Czaer_",0,0,NONE
7.08662E+17,3/12/2016 14:32,17:31 @ntsa_kenya Who told this matatus that we need them to provide us with music????? via @Kim_Mbugua,0,0,NONE
7.0866E+17,3/12/2016 14:24,17:24 The trees on Ngong road opposite Coptic Hospital have been cut down! via @Trysh11,0,0,NONE
7.08659E+17,3/12/2016 14:21,17:21 #IDontCareEvenIfYou get stuck in the jam for Hours in Mombasa Road via @SirJackOfficial,0,0,NONE
7.08658E+17,3/12/2016 14:18,17:17 Are guys headed or are already at #ProjectX ? CBD haina watu. Some streets are barely empty via @CHR_FredWambua,0,0,NONE
7.08658E+17,3/12/2016 14:17,17:17 Athi river to Nrb is a nightmare.  https://t.co/laQc8SXb3J via @PeterWachira,0,0,NONE
7.08658E+17,3/12/2016 14:17,17:16 Mbagathi way to T-mall crazy  https://t.co/p2tWuZ55tN via @loice_ako,0,0,NONE
7.08657E+17,3/12/2016 14:14,17:13 @magnateventure1 can u guys fix ths? At msa rd near belleview @kenyapower0  https://t.co/MAXnuB5UxL via @danpetlev1,0,0,NONE
7.08657E+17,3/12/2016 14:11,17:11 Kudos to pple of Githurai!! @ntsa_kenya your either doing nothing or need to do more.  https://t.co/UoLCRsP1Bi via @KateNdungu,0,0,NONE
7.08657E+17,3/12/2016 14:11,17:11 Mombasa road getting to Athi River!  https://t.co/FB5V2tkXvG via @AEMuhindi,0,0,NONE
7.08656E+17,3/12/2016 14:10,17:10 Lopha bus KBZ919 'Brazuca' that was bad service to Ruiru customers. A request to reduce l~more ⇢ https://t.co/Pln1Xg8AAl via @petegate,0,0,NONE
7.08653E+17,3/12/2016 13:57,"16:56 Sightings, Magadi Road in Ongata Rongai.  https://t.co/nsvwEGmznB via @MombasaCGW",0,0,NONE
7.08653E+17,3/12/2016 13:57,16:56 Massive traffic jam every weekend (and some weekdays) at Devki/Mombasa Road Junction. To r~more ⇢ https://t.co/9JJZgNscUD via @mmtisia,0,0,NONE
7.08653E+17,3/12/2016 13:57,16:56 We seriusly need a double carriage on mombasa road at athiriver. The number of trailers is overwhelming. via @Essykings,0,0,NONE
7.08652E+17,3/12/2016 13:54,16:53 This is very RISK.. Especially on a highway like Thika road  https://t.co/Wp1rMgoGjQ via @TRENDINGKENYA,0,0,NONE
7.08651E+17,3/12/2016 13:50,16:50 #IDontCareEvenIfYou overtake on sharp corners of our Roads . I am not that kind of person via @SirJackOfficial,0,0,NONE
7.08649E+17,3/12/2016 13:39,16:39 There's fencing going on fro cabanas 2 taj mall yet some pedestrians are jumping it ins~more ⇢ https://t.co/9PAwjPzbbR via @njuguna254,0,0,NONE
7.08648E+17,3/12/2016 13:38,16:38 Tree felling on Ngong rd. Those trees have been there for years. It's a sad day for me. via @tinamusyimi,0,0,NONE
7.08647E+17,3/12/2016 13:33,16:33 VEHICLE BURNING AT ROYSAMBU.  https://t.co/FSqKfjYskB via @mkasha443,0,0,NONE
7.08646E+17,3/12/2016 13:30,16:29 I want to believe that all this tree cutting along Ngong Rd is to pave way for its much a~more ⇢ https://t.co/Z4Yj49f1mi via @mpKenyan,0,0,NONE
7.08646E+17,3/12/2016 13:28,16:28 #IDontCareEvenIfYou overspeed ati ndio utabuliwe speed kills via @SimonNgania,0,0,NONE
7.08646E+17,3/12/2016 13:28,16:27 I wonder who has right of way between cars and cows on the highway? Grrrr! via @eclectible,0,0,NONE
7.08644E+17,3/12/2016 13:19,16:19 Terrible gridlock w road works on #MuhohoAve South C both sides  https://t.co/N1yx9BeSId via @hotshotcreative,0,0,NONE
7.08638E+17,3/12/2016 12:57,15:56 Why are trees being cut down along Ngong Road? via @webi_,0,0,NONE
7.08637E+17,3/12/2016 12:51,15:51 Pia wase wa nduthi wanafaa kuwa waangalifu !  https://t.co/bd1itpYPSn via @jaykashed,0,0,NONE
7.08636E+17,3/12/2016 12:50,"15:50 FAULTY VEHICLES FROM JAPAN? @PoliceKE @KEBS_ke Check out link
https://t.co/vo85yyDh0E  https://t.co/2UvMxn1IBx via @MombasaCGW",0,0,NONE
7.08636E+17,3/12/2016 12:50,"15:50 FAULTY VEHICLES FROM JAPAN? @PoliceKE @KEBS_ke Check out link
https://t.co/vo85yyDh0E  https://t.co/5Sc6x8QKZW via @MombasaCGW",0,0,NONE
7.08636E+17,3/12/2016 12:48,15:48 how is the traffic along Devik to Greenpark? via @Snooksbaby19,0,0,NONE
7.08634E+17,3/12/2016 12:41,15:40 SIMPLE LOW COST TRAFFIC JAM REDUCTION IN NAIROBI-A CASE STUDY ~more ⇢ https://t.co/ais8ZC6Z6n https://t.co/jzqOAZrvTA via @a4architect,0,0,NONE
7.08634E+17,3/12/2016 12:40,15:40 mbagathi road towards KENYATTA bumper to bumper  https://t.co/LEVrxc8WvZ via @ismailfarah58,0,0,NONE
7.08632E+17,3/12/2016 12:34,15:33 EVERY ONE PRAY FOR MAMA LUCY KIBAKI..#GET WELL SOON..WE LOVE YOU. via @ezekiel35725230,0,0,NONE
7.08632E+17,3/12/2016 12:33,"15:32 why do authorities who have long tyme mapping of roads xtension plans plant trees,~more ⇢ https://t.co/FgzSa8gGOG via @davidwachira209",0,0,NONE
7.08632E+17,3/12/2016 12:32,15:32 @county_nairobi speed limits are not gradient specific via @coachyawe,0,0,NONE
7.0863E+17,3/12/2016 12:24,15:23 Jam mbaya sana at Devik all the way from Daystar University. via @Brian_Muna,0,0,NONE
7.08629E+17,3/12/2016 12:22,"15:22 it's nice expanding Ngong road, but wasn't there any other way except cutting all the~more ⇢ https://t.co/MskhOXfaPn via @Dr_F_Francis",0,0,NONE
7.08629E+17,3/12/2016 12:22,"15:21 it's nice expanding Ngong road, but wasn't there any other way except cutting all the~more ⇢ https://t.co/MskhOXfaPn via @Dr_F_Francis",0,0,NONE
7.08628E+17,3/12/2016 12:17,"15:17 so sad, trees massacre going on now along Ngong road from Ushumi to Coptic Hospital 😠😠😠  https://t.co/AIpwCvlsIH via @Dr_F_Francis",0,0,NONE
7.08627E+17,3/12/2016 12:15,15:15 Incidents of cars burning are on the increase .  https://t.co/fk3Pdqjdff via @jaykashed,0,0,NONE
7.08627E+17,3/12/2016 12:12,15:12 Ngong road expansion project is underway. via @blacqlegend,0,0,NONE
7.08625E+17,3/12/2016 12:03,15:03 @sadopi254 Ngong Rd kushikana but inasonga faida kwa muuza miwa. via @litswa,0,0,NONE
7.08624E+17,3/12/2016 12:01,15:01 Outside green park parking lot to athi river  https://t.co/l7DGlWwoBe via @Engineer_James1,0,0,NONE
7.08624E+17,3/12/2016 12:01,15:00 More antics  https://t.co/g4w0jy8pHm via @jaykashed,0,0,NONE
7.08624E+17,3/12/2016 12:00,15:00 #IDontCareEvenIfYou drive carelessly on thika road Maisha ni yako but chunga usilete maafa via @SimonNgania,0,0,NONE
7.08623E+17,3/12/2016 11:59,14:58 Police pale gurunanak just at the tunnel end ... matatu zinadivert ndani ya tunnel.. noma sana!! via @sadopi254,0,0,NONE
7.08623E+17,3/12/2016 11:58,14:58 What's happening on Nyayo Stadium. Lusaka road is jam packed &amp; not moving. via @ChegeDanko,0,0,NONE
7.08623E+17,3/12/2016 11:58,14:58 @jaykashed. You will notice that all the new matts do not have seat belts. Passengers are not keen at using them. via @oakalls,0,0,NONE
7.08623E+17,3/12/2016 11:57,14:57 This mat headed to Tala has been stopped in Buru for being on wron~more ⇢ https://t.co/g5p2u7CvDR https://t.co/rrikf5G0EY via @Mukami1,0,0,NONE
7.08623E+17,3/12/2016 11:55,14:55  https://t.co/8kBtlCkjja via @princejoelkenya,0,0,NONE
7.08623E+17,3/12/2016 11:55,14:55 don't know what we should do about this Kenyatta Market turning of~more ⇢ https://t.co/q0pdNevgKC https://t.co/Q3gbwGbfk8 via @Keeplah,0,0,NONE
7.08623E+17,3/12/2016 11:55,14:55 @KideroEvans RCC is a company needed to be denied contract. Industrial Area over one year they've done nothing. via @ndolomakau12,0,0,NONE
7.08621E+17,3/12/2016 11:49,14:48 @KideroEvans how can 1 km of road take 5 years. is there a timeline to complete likoni a~more ⇢ https://t.co/197KKLmDfl via @kevinouma,0,0,NONE
7.0862E+17,3/12/2016 11:46,14:46 @KideroEvans is the county government concerned on these cowboy contractors rcc construction via @kevinouma,0,0,NONE
7.0862E+17,3/12/2016 11:46,14:45 @ntsa_kenya wondering how this unroadworthy matatu belonging to karagi t sacco on the road  https://t.co/FbbpVx55vT via @jnjui,0,0,NONE
7.0862E+17,3/12/2016 11:45,14:45 James Gichuru Rd has become a nightmare on Saturdays @county_nairobi via @bbossoxx,0,0,NONE
7.0862E+17,3/12/2016 11:44,"14:44 @KenyaAirports with so much traffic at the new security checking at JKIA, why are there on~more ⇢ https://t.co/0s1OY1jrOK via @Prital1",0,0,NONE
7.0862E+17,3/12/2016 11:44,"14:43 Trees cut down along Ngong rd, from Ring Road Kilimani all the way to Ngong Hills Hotel.  https://t.co/oWbXQbo9t7 via @MombasaCGW",0,0,NONE
7.0862E+17,3/12/2016 11:43,14:43 the chinese have taken a month to complete the national park section ofnthe bypass @KideroEvans via @kevinouma,0,0,NONE
7.08619E+17,3/12/2016 11:42,14:42 Ngong road cutting of trees road construction but why cut them ?????  https://t.co/enAWYqg9FB via @kigensostenToo,0,0,NONE
7.08619E+17,3/12/2016 11:41,14:41 who gave the tender to this guys rcc construction likoni road has taken 5 years #firerccconstruction via @kevinouma,0,0,NONE
7.08619E+17,3/12/2016 11:41,14:41 accident at Hamza outbound btwn 2 personal cars. Single lane blocked. Slight tailback 1440h via @emmwirichia,0,0,NONE
7.08619E+17,3/12/2016 11:41,14:40 Traffic heads up: zero traffic jam on Valley Road. #0-100RealQuick via @H_fauz,0,0,NONE
7.08619E+17,3/12/2016 11:40,14:39 Accra road is no longer tarmac towards tearoom it's just a gravelled path Smh* via @jacquelke,0,0,NONE
7.08618E+17,3/12/2016 11:38,14:37 As the chinese complete southern bypass rcc workers idle away on~more ⇢ https://t.co/k6FTLfn4P9 https://t.co/NVgEPTcyfR via @kevinouma,0,0,NONE
7.08618E+17,3/12/2016 11:37,14:36 Project expand ngong road to ease up traffic jam has commenced. #Excited! via @H_fauz,0,0,NONE
7.08616E+17,3/12/2016 11:31,14:31 #KAM069K @ntsa_kenya How did this matatu pass road worth test/ins~more ⇢ https://t.co/yDXFh2JdmB https://t.co/PESvzR0mnT via @JPaskton,0,0,NONE
7.08616E+17,3/12/2016 11:28,14:28 whats wrong with Thika road? Another car burnt at Roysambu! via @kibuimoses,0,0,NONE
7.08614E+17,3/12/2016 11:23,14:23 how difficult is it to obey yellow boxes in Yaya? Yaani lazima some of you get forced to obey laws. 😔 via @gichy_gooner,0,0,NONE
7.08614E+17,3/12/2016 11:22,"14:21 If Jogoo road traffick doesnt irritate you, you're ready for marriage. via @Shabzzy_",0,0,NONE
7.08611E+17,3/12/2016 11:08,14:08 Evidently rules are not for a sizeable number of Kenyans.Messy ri~more ⇢ https://t.co/sZ0xcOwFlk https://t.co/GgQMfdf8mx via @mukwanja,0,0,NONE
7.08608E+17,3/12/2016 10:58,13:57 @county_nairobi why the money minting on a road that decends more so got no stops?  https://t.co/YbnTdu1xjc via @odhiamboq,0,0,NONE
7.08607E+17,3/12/2016 10:55,13:54 how's Mombasa road to Athi River via @Argentum49,0,0,NONE
7.08607E+17,3/12/2016 10:52,13:52 now these cops at Nyayo stadium roundabout seem not to be using basic modula oblang~more ⇢ https://t.co/EmNjHJsVIT via @kenyanthoughts,0,0,NONE
7.08606E+17,3/12/2016 10:48,13:48 @IPSRoadSafety Driver's must obey instructions given byconstruc~more ⇢ https://t.co/IpoTTF5wrf https://t.co/E2Vp9G2SEo via @NjeruMunyi,0,0,NONE
7.08601E+17,3/12/2016 10:30,13:30 UPDATE : THIKA ROAD ROYSAMBU BURNING CAR situation under control  https://t.co/yVYcgMSlLs via @MombasaCGW,0,0,NONE
7.08601E+17,3/12/2016 10:29,13:28 something is wrong on #ThikaRd vehicles burn on a stretch on 1km so often via @Itsjason254,0,0,NONE
7.08601E+17,3/12/2016 10:28,13:28 speed gun NTSA @ kinungi via @ndiemasky,0,0,NONE
7.086E+17,3/12/2016 10:24,"13:24 NeverShouldOneStop thinking
of how we can improve kenyan transport. via @EvansMeja",0,0,NONE
7.08599E+17,3/12/2016 10:21,13:21 Thika superhighway jam kiasi cos car on fire at Roysambu  https://t.co/831uazMq33 via @sanchezksmith31,0,0,NONE
